xmin	xmax	ymin	ymax	key	clickSelects	showSelected1
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	10
0	0.267083358601667	0	0.497950058314018	18	18	10
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	10
0.688528754864819	1	0	0.0579857123084366	20	20	10
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	10
0	1	0	1	1	1	11
0	0.688528754864819	0	1	2	2	11
0.688528754864819	1	0	1	3	3	11
0.688528754864819	1	0	0.398789217462763	4	4	11
0.688528754864819	1	0.398789217462763	1	5	5	11
0	0.398266981705092	0	1	6	6	11
0.398266981705092	0.688528754864819	0	1	7	7	11
0	0.398266981705092	0	0.497950058314018	8	8	11
0	0.398266981705092	0.497950058314018	1	9	9	11
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	11
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	11
0	0.148332321085036	0.497950058314018	1	12	12	11
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	11
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	11
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	11
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	11
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	11
0	0.267083358601667	0	0.497950058314018	18	18	11
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	11
0.688528754864819	1	0	0.0579857123084366	20	20	11
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	11
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	11
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	11
0	1	0	1	1	1	12
0	0.688528754864819	0	1	2	2	12
0.688528754864819	1	0	1	3	3	12
0.688528754864819	1	0	0.398789217462763	4	4	12
0.688528754864819	1	0.398789217462763	1	5	5	12
0	0.398266981705092	0	1	6	6	12
0.398266981705092	0.688528754864819	0	1	7	7	12
0	0.398266981705092	0	0.497950058314018	8	8	12
0	0.398266981705092	0.497950058314018	1	9	9	12
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	12
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	12
0	0.148332321085036	0.497950058314018	1	12	12	12
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	12
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	12
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	12
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	12
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	12
0	0.267083358601667	0	0.497950058314018	18	18	12
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	12
0.688528754864819	1	0	0.0579857123084366	20	20	12
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	12
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	12
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	12
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	12
0.840770405950025	1	0.398789217462763	1	25	25	12
0	1	0	1	1	1	13
0	0.688528754864819	0	1	2	2	13
0.688528754864819	1	0	1	3	3	13
0.688528754864819	1	0	0.398789217462763	4	4	13
0.688528754864819	1	0.398789217462763	1	5	5	13
0	0.398266981705092	0	1	6	6	13
0.398266981705092	0.688528754864819	0	1	7	7	13
0	0.398266981705092	0	0.497950058314018	8	8	13
0	0.398266981705092	0.497950058314018	1	9	9	13
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	13
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	13
0	0.148332321085036	0.497950058314018	1	12	12	13
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	13
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	13
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	13
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	13
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	13
0	0.267083358601667	0	0.497950058314018	18	18	13
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	13
0.688528754864819	1	0	0.0579857123084366	20	20	13
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	13
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	13
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	13
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	13
0.840770405950025	1	0.398789217462763	1	25	25	13
0	0.11008392192889	0.497950058314018	1	26	26	13
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	13
0	1	0	1	1	1	14
0	0.688528754864819	0	1	2	2	14
0.688528754864819	1	0	1	3	3	14
0.688528754864819	1	0	0.398789217462763	4	4	14
0.688528754864819	1	0.398789217462763	1	5	5	14
0	0.398266981705092	0	1	6	6	14
0.398266981705092	0.688528754864819	0	1	7	7	14
0	0.398266981705092	0	0.497950058314018	8	8	14
0	0.398266981705092	0.497950058314018	1	9	9	14
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	14
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	14
0	0.148332321085036	0.497950058314018	1	12	12	14
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	14
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	14
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	14
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	14
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	14
0	0.267083358601667	0	0.497950058314018	18	18	14
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	14
0.688528754864819	1	0	0.0579857123084366	20	20	14
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	14
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	14
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	14
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	14
0.840770405950025	1	0.398789217462763	1	25	25	14
0	0.11008392192889	0.497950058314018	1	26	26	14
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	14
0	0.0900922525906935	0	0.497950058314018	28	28	14
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	14
0	1	0	1	1	1	15
0	0.688528754864819	0	1	2	2	15
0.688528754864819	1	0	1	3	3	15
0.688528754864819	1	0	0.398789217462763	4	4	15
0.688528754864819	1	0.398789217462763	1	5	5	15
0	0.398266981705092	0	1	6	6	15
0.398266981705092	0.688528754864819	0	1	7	7	15
0	0.398266981705092	0	0.497950058314018	8	8	15
0	0.398266981705092	0.497950058314018	1	9	9	15
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	15
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	15
0	0.148332321085036	0.497950058314018	1	12	12	15
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	15
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	15
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	15
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	15
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	15
0	0.267083358601667	0	0.497950058314018	18	18	15
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	15
0.688528754864819	1	0	0.0579857123084366	20	20	15
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	15
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	15
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	15
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	15
0.840770405950025	1	0.398789217462763	1	25	25	15
0	0.11008392192889	0.497950058314018	1	26	26	15
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	15
0	0.0900922525906935	0	0.497950058314018	28	28	15
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	15
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	15
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	15
0	1	0	1	1	1	16
0	0.688528754864819	0	1	2	2	16
0.688528754864819	1	0	1	3	3	16
0.688528754864819	1	0	0.398789217462763	4	4	16
0.688528754864819	1	0.398789217462763	1	5	5	16
0	0.398266981705092	0	1	6	6	16
0.398266981705092	0.688528754864819	0	1	7	7	16
0	0.398266981705092	0	0.497950058314018	8	8	16
0	0.398266981705092	0.497950058314018	1	9	9	16
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	16
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	16
0	0.148332321085036	0.497950058314018	1	12	12	16
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	16
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	16
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	16
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	16
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	16
0	0.267083358601667	0	0.497950058314018	18	18	16
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	16
0.688528754864819	1	0	0.0579857123084366	20	20	16
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	16
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	16
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	16
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	16
0.840770405950025	1	0.398789217462763	1	25	25	16
0	0.11008392192889	0.497950058314018	1	26	26	16
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	16
0	0.0900922525906935	0	0.497950058314018	28	28	16
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	16
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	16
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	16
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	16
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	16
0	1	0	1	1	1	17
0	0.688528754864819	0	1	2	2	17
0.688528754864819	1	0	1	3	3	17
0.688528754864819	1	0	0.398789217462763	4	4	17
0.688528754864819	1	0.398789217462763	1	5	5	17
0	0.398266981705092	0	1	6	6	17
0.398266981705092	0.688528754864819	0	1	7	7	17
0	0.398266981705092	0	0.497950058314018	8	8	17
0	0.398266981705092	0.497950058314018	1	9	9	17
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	17
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	17
0	0.148332321085036	0.497950058314018	1	12	12	17
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	17
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	17
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	17
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	17
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	17
0	0.267083358601667	0	0.497950058314018	18	18	17
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	17
0.688528754864819	1	0	0.0579857123084366	20	20	17
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	17
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	17
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	17
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	17
0.840770405950025	1	0.398789217462763	1	25	25	17
0	0.11008392192889	0.497950058314018	1	26	26	17
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	17
0	0.0900922525906935	0	0.497950058314018	28	28	17
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	17
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	17
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	17
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	17
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	17
0.688528754864819	0.840770405950025	0.398789217462763	0.590880842180923	34	34	17
0.688528754864819	0.840770405950025	0.590880842180923	1	35	35	17
0	1	0	1	1	1	18
0	0.688528754864819	0	1	2	2	18
0.688528754864819	1	0	1	3	3	18
0.688528754864819	1	0	0.398789217462763	4	4	18
0.688528754864819	1	0.398789217462763	1	5	5	18
0	0.398266981705092	0	1	6	6	18
0.398266981705092	0.688528754864819	0	1	7	7	18
0	0.398266981705092	0	0.497950058314018	8	8	18
0	0.398266981705092	0.497950058314018	1	9	9	18
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	18
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	18
0	0.148332321085036	0.497950058314018	1	12	12	18
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	18
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	18
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	18
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	18
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	18
0	0.267083358601667	0	0.497950058314018	18	18	18
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	18
0.688528754864819	1	0	0.0579857123084366	20	20	18
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	18
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	18
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	18
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	18
0.840770405950025	1	0.398789217462763	1	25	25	18
0	0.11008392192889	0.497950058314018	1	26	26	18
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	18
0	0.0900922525906935	0	0.497950058314018	28	28	18
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	18
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	18
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	18
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	18
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	18
0.688528754864819	0.840770405950025	0.398789217462763	0.590880842180923	34	34	18
0.688528754864819	0.840770405950025	0.590880842180923	1	35	35	18
0.398266981705092	0.462654642178677	0.562734881066717	1	36	36	18
0.462654642178677	0.599224032252096	0.562734881066717	1	37	37	18
0	1	0	1	1	1	19
0	0.688528754864819	0	1	2	2	19
0.688528754864819	1	0	1	3	3	19
0.688528754864819	1	0	0.398789217462763	4	4	19
0.688528754864819	1	0.398789217462763	1	5	5	19
0	0.398266981705092	0	1	6	6	19
0.398266981705092	0.688528754864819	0	1	7	7	19
0	0.398266981705092	0	0.497950058314018	8	8	19
0	0.398266981705092	0.497950058314018	1	9	9	19
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	19
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	19
0	0.148332321085036	0.497950058314018	1	12	12	19
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	19
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	19
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	19
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	19
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	19
0	0.267083358601667	0	0.497950058314018	18	18	19
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	19
0.688528754864819	1	0	0.0579857123084366	20	20	19
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	19
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	19
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	19
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	19
0.840770405950025	1	0.398789217462763	1	25	25	19
0	0.11008392192889	0.497950058314018	1	26	26	19
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	19
0	0.0900922525906935	0	0.497950058314018	28	28	19
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	19
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	19
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	19
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	19
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	19
0.688528754864819	0.840770405950025	0.398789217462763	0.590880842180923	34	34	19
0.688528754864819	0.840770405950025	0.590880842180923	1	35	35	19
0.398266981705092	0.462654642178677	0.562734881066717	1	36	36	19
0.462654642178677	0.599224032252096	0.562734881066717	1	37	37	19
0.688528754864819	1	0.0579857123084366	0.203541245427914	38	38	19
0.688528754864819	1	0.203541245427914	0.346780378138647	39	39	19
0	1	0	1	1	1	20
0	0.688528754864819	0	1	2	2	20
0.688528754864819	1	0	1	3	3	20
0.688528754864819	1	0	0.398789217462763	4	4	20
0.688528754864819	1	0.398789217462763	1	5	5	20
0	0.398266981705092	0	1	6	6	20
0.398266981705092	0.688528754864819	0	1	7	7	20
0	0.398266981705092	0	0.497950058314018	8	8	20
0	0.398266981705092	0.497950058314018	1	9	9	20
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	20
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	20
0	0.148332321085036	0.497950058314018	1	12	12	20
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	20
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	20
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	20
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	20
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	20
0	0.267083358601667	0	0.497950058314018	18	18	20
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	20
0.688528754864819	1	0	0.0579857123084366	20	20	20
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	20
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	20
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	20
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	20
0.840770405950025	1	0.398789217462763	1	25	25	20
0	0.11008392192889	0.497950058314018	1	26	26	20
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	20
0	0.0900922525906935	0	0.497950058314018	28	28	20
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	20
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	20
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	20
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	20
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	20
0.688528754864819	0.840770405950025	0.398789217462763	0.590880842180923	34	34	20
0.688528754864819	0.840770405950025	0.590880842180923	1	35	35	20
0.398266981705092	0.462654642178677	0.562734881066717	1	36	36	20
0.462654642178677	0.599224032252096	0.562734881066717	1	37	37	20
0.688528754864819	1	0.0579857123084366	0.203541245427914	38	38	20
0.688528754864819	1	0.203541245427914	0.346780378138647	39	39	20
0.0900922525906935	0.267083358601667	0	0.218288643518463	40	40	20
0.0900922525906935	0.267083358601667	0.218288643518463	0.375784554285929	41	41	20
0	1	0	1	1	1	21
0	0.688528754864819	0	1	2	2	21
0.688528754864819	1	0	1	3	3	21
0.688528754864819	1	0	0.398789217462763	4	4	21
0.688528754864819	1	0.398789217462763	1	5	5	21
0	0.398266981705092	0	1	6	6	21
0.398266981705092	0.688528754864819	0	1	7	7	21
0	0.398266981705092	0	0.497950058314018	8	8	21
0	0.398266981705092	0.497950058314018	1	9	9	21
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	21
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	21
0	0.148332321085036	0.497950058314018	1	12	12	21
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	21
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	21
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	21
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	21
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	21
0	0.267083358601667	0	0.497950058314018	18	18	21
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	21
0.688528754864819	1	0	0.0579857123084366	20	20	21
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	21
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	21
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	21
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	21
0.840770405950025	1	0.398789217462763	1	25	25	21
0	0.11008392192889	0.497950058314018	1	26	26	21
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	21
0	0.0900922525906935	0	0.497950058314018	28	28	21
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	21
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	21
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	21
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	21
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	21
0.688528754864819	0.840770405950025	0.398789217462763	0.590880842180923	34	34	21
0.688528754864819	0.840770405950025	0.590880842180923	1	35	35	21
0.398266981705092	0.462654642178677	0.562734881066717	1	36	36	21
0.462654642178677	0.599224032252096	0.562734881066717	1	37	37	21
0.688528754864819	1	0.0579857123084366	0.203541245427914	38	38	21
0.688528754864819	1	0.203541245427914	0.346780378138647	39	39	21
0.0900922525906935	0.267083358601667	0	0.218288643518463	40	40	21
0.0900922525906935	0.267083358601667	0.218288643518463	0.375784554285929	41	41	21
0.0900922525906935	0.146755239227787	0	0.218288643518463	42	42	21
0.146755239227787	0.267083358601667	0	0.218288643518463	43	43	21
0	1	0	1	1	1	22
0	0.688528754864819	0	1	2	2	22
0.688528754864819	1	0	1	3	3	22
0.688528754864819	1	0	0.398789217462763	4	4	22
0.688528754864819	1	0.398789217462763	1	5	5	22
0	0.398266981705092	0	1	6	6	22
0.398266981705092	0.688528754864819	0	1	7	7	22
0	0.398266981705092	0	0.497950058314018	8	8	22
0	0.398266981705092	0.497950058314018	1	9	9	22
