x	xend	y	yend	key	clickSelects	showSelected1	showSelected2	PANEL
0.184777861577459	0.184777861577459	-25.2	1.2	1 0.184777861577459	X1<0.184778	0	1	1
0.185072884894907	0.185072884894907	-25.2	1.2	1 0.185072884894907	X1<0.185073	0	1	1
0.191020168247633	0.191020168247633	-25.2	1.2	1 0.191020168247633	X1<0.191020	0	1	1
0.198249337496236	0.198249337496236	-25.2	1.2	1 0.198249337496236	X1<0.198249	0	1	1
0.199849189142697	0.199849189142697	-25.2	1.2	1 0.199849189142697	X1<0.199849	0	1	1
0.20045562973246	0.20045562973246	-25.2	1.2	1 0.20045562973246	X1<0.200456	0	1	1
0.201244466705248	0.201244466705248	-25.2	1.2	1 0.201244466705248	X1<0.201244	0	1	1
0.203831824124791	0.203831824124791	-25.2	1.2	1 0.203831824124791	X1<0.203832	0	1	1
0.212392318877392	0.212392318877392	-25.2	1.2	1 0.212392318877392	X1<0.212392	0	1	1
0.222250327235088	0.222250327235088	-25.2	1.2	1 0.222250327235088	X1<0.222250	0	1	1
0.232360110268928	0.232360110268928	-25.2	1.2	1 0.232360110268928	X1<0.232360	0	1	1
0.23993882862851	0.23993882862851	-25.2	1.2	1 0.23993882862851	X1<0.239939	0	1	1
0.243136907112785	0.243136907112785	-25.2	1.2	1 0.243136907112785	X1<0.243137	0	1	1
0.251021129544824	0.251021129544824	-25.2	1.2	1 0.251021129544824	X1<0.251021	0	1	1
0.258525689016096	0.258525689016096	-25.2	1.2	1 0.258525689016096	X1<0.258526	0	1	1
0.267083358601667	0.267083358601667	-25.2	1.2	1 0.267083358601667	X1<0.267083	0	1	1
0.274633940192871	0.274633940192871	-25.2	1.2	1 0.274633940192871	X1<0.274634	0	1	1
0.275551112601534	0.275551112601534	-25.2	1.2	1 0.275551112601534	X1<0.275551	0	1	1
0.279929986572824	0.279929986572824	-25.2	1.2	1 0.279929986572824	X1<0.279930	0	1	1
0.28451476036571	0.28451476036571	-25.2	1.2	1 0.28451476036571	X1<0.284515	0	1	1
0.285152392461896	0.285152392461896	-25.2	1.2	1 0.285152392461896	X1<0.285152	0	1	1
0.286204032832757	0.286204032832757	-25.2	1.2	1 0.286204032832757	X1<0.286204	0	1	1
0.287516793585382	0.287516793585382	-25.2	1.2	1 0.287516793585382	X1<0.287517	0	1	1
0.289734941557981	0.289734941557981	-25.2	1.2	1 0.289734941557981	X1<0.289735	0	1	1
0.291737564140931	0.291737564140931	-25.2	1.2	1 0.291737564140931	X1<0.291738	0	1	1
0.294476487673819	0.294476487673819	-25.2	1.2	1 0.294476487673819	X1<0.294476	0	1	1
0.296949366573244	0.296949366573244	-25.2	1.2	1 0.296949366573244	X1<0.296949	0	1	1
0.298555508372374	0.298555508372374	-25.2	1.2	1 0.298555508372374	X1<0.298556	0	1	1
0.302601688425057	0.302601688425057	-25.2	1.2	1 0.302601688425057	X1<0.302602	0	1	1
0.307742096367292	0.307742096367292	-25.2	1.2	1 0.307742096367292	X1<0.307742	0	1	1
0.311019049375318	0.311019049375318	-25.2	1.2	1 0.311019049375318	X1<0.311019	0	1	1
0.313761122408323	0.313761122408323	-25.2	1.2	1 0.313761122408323	X1<0.313761	0	1	1
0.319793840171769	0.319793840171769	-25.2	1.2	1 0.319793840171769	X1<0.319794	0	1	1
0.329834020347334	0.329834020347334	-25.2	1.2	1 0.329834020347334	X1<0.329834	0	1	1
0.33800692204386	0.33800692204386	-25.2	1.2	1 0.33800692204386	X1<0.338007	0	1	1
0.343670244561508	0.343670244561508	-25.2	1.2	1 0.343670244561508	X1<0.343670	0	1	1
0.348180329776369	0.348180329776369	-25.2	1.2	1 0.348180329776369	X1<0.348180	0	1	1
0.34924258524552	0.34924258524552	-25.2	1.2	1 0.34924258524552	X1<0.349243	0	1	1
0.350019667414017	0.350019667414017	-25.2	1.2	1 0.350019667414017	X1<0.350020	0	1	1
0.353852582513355	0.353852582513355	-25.2	1.2	1 0.353852582513355	X1<0.353853	0	1	1
0.358912586583756	0.358912586583756	-25.2	1.2	1 0.358912586583756	X1<0.358913	0	1	1
0.367060573771596	0.367060573771596	-25.2	1.2	1 0.367060573771596	X1<0.367061	0	1	1
0.376678721862845	0.376678721862845	-25.2	1.2	1 0.376678721862845	X1<0.376679	0	1	1
0.383774210931733	0.383774210931733	-25.2	1.2	1 0.383774210931733	X1<0.383774	0	1	1
0.387746866676025	0.387746866676025	-25.2	1.2	1 0.387746866676025	X1<0.387747	0	1	1
0.388044474180788	0.388044474180788	-25.2	1.2	1 0.388044474180788	X1<0.388044	0	1	1
0.391096187522635	0.391096187522635	-25.2	1.2	1 0.391096187522635	X1<0.391096	0	1	1
0.395532014663331	0.395532014663331	-25.2	1.2	1 0.395532014663331	X1<0.395532	0	1	1
0.398266981705092	0.398266981705092	-25.2	1.2	1 0.398266981705092	X1<0.398267	0	1	1
0.400309294695035	0.400309294695035	-25.2	1.2	1 0.400309294695035	X1<0.400309	0	1	1
0.401871886919253	0.401871886919253	-25.2	1.2	1 0.401871886919253	X1<0.401872	0	1	1
0.40396245860029	0.40396245860029	-25.2	1.2	1 0.40396245860029	X1<0.403962	0	1	1
0.405984268174507	0.405984268174507	-25.2	1.2	1 0.405984268174507	X1<0.405984	0	1	1
0.4168148789322	0.4168148789322	-25.2	1.2	1 0.4168148789322	X1<0.416815	0	1	1
0.427291237749159	0.427291237749159	-25.2	1.2	1 0.427291237749159	X1<0.427291	0	1	1
0.432563537382521	0.432563537382521	-25.2	1.2	1 0.432563537382521	X1<0.432564	0	1	1
0.438759828102775	0.438759828102775	-25.2	1.2	1 0.438759828102775	X1<0.438760	0	1	1
0.441852807882242	0.441852807882242	-25.2	1.2	1 0.441852807882242	X1<0.441853	0	1	1
0.444241595338099	0.444241595338099	-25.2	1.2	1 0.444241595338099	X1<0.444242	0	1	1
0.4490931147011	0.4490931147011	-25.2	1.2	1 0.4490931147011	X1<0.449093	0	1	1
0.457439052755944	0.457439052755944	-25.2	1.2	1 0.457439052755944	X1<0.457439	0	1	1
0.462654642178677	0.462654642178677	-25.2	1.2	1 0.462654642178677	X1<0.462655	0	1	1
0.465913347317837	0.465913347317837	-25.2	1.2	1 0.465913347317837	X1<0.465913	0	1	1
0.473298299242742	0.473298299242742	-25.2	1.2	1 0.473298299242742	X1<0.473298	0	1	1
0.483675657189451	0.483675657189451	-25.2	1.2	1 0.483675657189451	X1<0.483676	0	1	1
0.495371556142345	0.495371556142345	-25.2	1.2	1 0.495371556142345	X1<0.495372	0	1	1
0.502510058227927	0.502510058227927	-25.2	1.2	1 0.502510058227926	X1<0.502510	0	1	1
0.50866599928122	0.50866599928122	-25.2	1.2	1 0.50866599928122	X1<0.508666	0	1	1
0.523912533186376	0.523912533186376	-25.2	1.2	1 0.523912533186376	X1<0.523913	0	1	1
0.536206377553754	0.536206377553754	-25.2	1.2	1 0.536206377553754	X1<0.536206	0	1	1
0.541436879779212	0.541436879779212	-25.2	1.2	1 0.541436879779212	X1<0.541437	0	1	1
0.546994024771266	0.546994024771266	-25.2	1.2	1 0.546994024771266	X1<0.546994	0	1	1
0.5513289043447	0.5513289043447	-25.2	1.2	1 0.5513289043447	X1<0.551329	0	1	1
0.556530848611146	0.556530848611146	-25.2	1.2	1 0.556530848611146	X1<0.556531	0	1	1
0.561612074496225	0.561612074496225	-25.2	1.2	1 0.561612074496225	X1<0.561612	0	1	1
0.56591929984279	0.56591929984279	-25.2	1.2	1 0.56591929984279	X1<0.565919	0	1	1
0.570373913738877	0.570373913738877	-25.2	1.2	1 0.570373913738877	X1<0.570374	0	1	1
0.572215375024825	0.572215375024825	-25.2	1.2	1 0.572215375024825	X1<0.572215	0	1	1
0.573005669168197	0.573005669168197	-25.2	1.2	1 0.573005669168197	X1<0.573006	0	1	1
0.573851637658663	0.573851637658663	-25.2	1.2	1 0.573851637658663	X1<0.573852	0	1	1
0.58514691866003	0.58514691866003	-25.2	1.2	1 0.58514691866003	X1<0.585147	0	1	1
0.60493490321096	0.60493490321096	-25.2	1.2	1 0.60493490321096	X1<0.604935	0	1	1
0.619537319638766	0.619537319638766	-25.2	1.2	1 0.619537319638766	X1<0.619537	0	1	1
0.626159008126706	0.626159008126706	-25.2	1.2	1 0.626159008126706	X1<0.626159	0	1	1
0.628333056811243	0.628333056811243	-25.2	1.2	1 0.628333056811243	X1<0.628333	0	1	1
0.639989405288361	0.639989405288361	-25.2	1.2	1 0.639989405288361	X1<0.639989	0	1	1
0.650781711214222	0.650781711214222	-25.2	1.2	1 0.650781711214222	X1<0.650782	0	1	1
0.656476598698646	0.656476598698646	-25.2	1.2	1 0.656476598698646	X1<0.656477	0	1	1
0.663753587985411	0.663753587985411	-25.2	1.2	1 0.663753587985411	X1<0.663754	0	1	1
0.666417032596655	0.666417032596655	-25.2	1.2	1 0.666417032596655	X1<0.666417	0	1	1
0.667694592149928	0.667694592149928	-25.2	1.2	1 0.667694592149928	X1<0.667695	0	1	1
0.670081232441589	0.670081232441589	-25.2	1.2	1 0.670081232441589	X1<0.670081	0	1	1
0.677701175562106	0.677701175562106	-25.2	1.2	1 0.677701175562106	X1<0.677701	0	1	1
0.688528754864819	0.688528754864819	-25.2	1.2	1 0.688528754864819	X1<0.688529	0	1	1
0.698014061432332	0.698014061432332	-25.2	1.2	1 0.698014061432332	X1<0.698014	0	1	1
0.706279883044772	0.706279883044772	-25.2	1.2	1 0.706279883044772	X1<0.706280	0	1	1
0.72019333508797	0.72019333508797	-25.2	1.2	1 0.72019333508797	X1<0.720193	0	1	1
0.73169618670363	0.73169618670363	-25.2	1.2	1 0.73169618670363	X1<0.731696	0	1	1
0.734751404146664	0.734751404146664	-25.2	1.2	1 0.734751404146664	X1<0.734751	0	1	1
0.742455668747425	0.742455668747425	-25.2	1.2	1 0.742455668747425	X1<0.742456	0	1	1
0.752031189505942	0.752031189505942	-25.2	1.2	1 0.752031189505942	X1<0.752031	0	1	1
0.756336993305013	0.756336993305013	-25.2	1.2	1 0.756336993305013	X1<0.756337	0	1	1
0.757797238882631	0.757797238882631	-25.2	1.2	1 0.757797238882631	X1<0.757797	0	1	1
0.75944811035879	0.75944811035879	-25.2	1.2	1 0.75944811035879	X1<0.759448	0	1	1
0.765270584844984	0.765270584844984	-25.2	1.2	1 0.765270584844984	X1<0.765271	0	1	1
0.774954191991128	0.774954191991128	-25.2	1.2	1 0.774954191991128	X1<0.774954	0	1	1
0.780066763050854	0.780066763050854	-25.2	1.2	1 0.780066763050854	X1<0.780067	0	1	1
0.783065955736674	0.783065955736674	-25.2	1.2	1 0.783065955736674	X1<0.783066	0	1	1
0.790082178777084	0.790082178777084	-25.2	1.2	1 0.790082178777084	X1<0.790082	0	1	1
0.794574634172022	0.794574634172022	-25.2	1.2	1 0.794574634172022	X1<0.794575	0	1	1
0.802527984022163	0.802527984022163	-25.2	1.2	1 0.802527984022163	X1<0.802528	0	1	1
0.810294703580439	0.810294703580439	-25.2	1.2	1 0.810294703580439	X1<0.810295	0	1	1
0.811128479079343	0.811128479079343	-25.2	1.2	1 0.811128479079343	X1<0.811128	0	1	1
0.812777684652247	0.812777684652247	-25.2	1.2	1 0.812777684652247	X1<0.812778	0	1	1
0.815746196662076	0.815746196662076	-25.2	1.2	1 0.815746196662076	X1<0.815746	0	1	1
0.821562366443686	0.821562366443686	-25.2	1.2	1 0.821562366443686	X1<0.821562	0	1	1
0.82712506945245	0.82712506945245	-25.2	1.2	1 0.82712506945245	X1<0.827125	0	1	1
0.831185470568016	0.831185470568016	-25.2	1.2	1 0.831185470568016	X1<0.831185	0	1	1
0.835168996243738	0.835168996243738	-25.2	1.2	1 0.835168996243738	X1<0.835169	0	1	1
0.837000492843799	0.837000492843799	-25.2	1.2	1 0.837000492843799	X1<0.837000	0	1	1
0.838741493294947	0.838741493294947	-25.2	1.2	1 0.838741493294947	X1<0.838741	0	1	1
0.842400090419687	0.842400090419687	-25.2	1.2	1 0.842400090419687	X1<0.842400	0	1	1
0.848988728015684	0.848988728015684	-25.2	1.2	1 0.848988728015684	X1<0.848989	0	1	1
0.853634609957226	0.853634609957226	-25.2	1.2	1 0.853634609957226	X1<0.853635	0	1	1
0.855122883920558	0.855122883920558	-25.2	1.2	1 0.855122883920558	X1<0.855123	0	1	1
0.857799059362151	0.857799059362151	-25.2	1.2	1 0.857799059362151	X1<0.857799	0	1	1
0.863458890118636	0.863458890118636	-25.2	1.2	1 0.863458890118636	X1<0.863459	0	1	1
0.868352849618532	0.868352849618532	-25.2	1.2	1 0.868352849618532	X1<0.868353	0	1	1
0.870778688578866	0.870778688578866	-25.2	1.2	1 0.870778688578866	X1<0.870779	0	1	1
0.879216786357574	0.879216786357574	-25.2	1.2	1 0.879216786357574	X1<0.879217	0	1	1
0.886360694770701	0.886360694770701	-25.2	1.2	1 0.886360694770701	X1<0.886361	0	1	1
0.891065689153038	0.891065689153038	-25.2	1.2	1 0.891065689153038	X1<0.891066	0	1	1
0.897059583687224	0.897059583687224	-25.2	1.2	1 0.897059583687223	X1<0.897060	0	1	1
0.901385988574475	0.901385988574475	-25.2	1.2	1 0.901385988574475	X1<0.901386	0	1	1
0.911538143409416	0.911538143409416	-25.2	1.2	1 0.911538143409416	X1<0.911538	0	1	1
0.924498238833621	0.924498238833621	-25.2	1.2	1 0.924498238833621	X1<0.924498	0	1	1
0.936597590218298	0.936597590218298	-25.2	1.2	1 0.936597590218298	X1<0.936598	0	1	1
0.943657148745842	0.943657148745842	-25.2	1.2	1 0.943657148745842	X1<0.943657	0	1	1
0.943940573488362	0.943940573488362	-25.2	1.2	1 0.943940573488362	X1<0.943941	0	1	1
0.944642927730456	0.944642927730456	-25.2	1.2	1 0.944642927730456	X1<0.944643	0	1	1
0.945256063947454	0.945256063947454	-25.2	1.2	1 0.945256063947454	X1<0.945256	0	1	1
0.948984158691019	0.948984158691019	-25.2	1.2	1 0.948984158691019	X1<0.948984	0	1	1
0.953166913008317	0.953166913008317	-25.2	1.2	1 0.953166913008317	X1<0.953167	0	1	1
0.958138818736188	0.958138818736188	-25.2	1.2	1 0.958138818736188	X1<0.958139	0	1	1
0.963201896403916	0.963201896403916	-25.2	1.2	1 0.963201896403916	X1<0.963202	0	1	1
0.964770773076452	0.964770773076452	-25.2	1.2	1 0.964770773076452	X1<0.964771	0	1	1
0.968648615060374	0.968648615060374	-25.2	1.2	1 0.968648615060374	X1<0.968649	0	1	1
0.973101663053967	0.973101663053967	-25.2	1.2	1 0.973101663053967	X1<0.973102	0	1	1
0.974826205405407	0.974826205405407	-25.2	1.2	1 0.974826205405407	X1<0.974826	0	1	1
0.97522279410623	0.97522279410623	-25.2	1.2	1 0.97522279410623	X1<0.975223	0	1	1
0.975939782219939	0.975939782219939	-25.2	1.2	1 0.975939782219939	X1<0.975940	0	1	1
0.976576837012544	0.976576837012544	-25.2	1.2	1 0.976576837012544	X1<0.976577	0	1	1
0.0237343937624246	0.0237343937624246	-25.2	1.2	2 0.0237343937624246	X1<0.023734	1	2	1
0.0248533471021801	0.0248533471021801	-25.2	1.2	2 0.0248533471021801	X1<0.024853	1	2	1
0.030959413619712	0.030959413619712	-25.2	1.2	2 0.030959413619712	X1<0.030959	1	2	1
0.0395219983765855	0.0395219983765855	-25.2	1.2	2 0.0395219983765855	X1<0.039522	1	2	1
0.0435703630791977	0.0435703630791977	-25.2	1.2	2 0.0435703630791977	X1<0.043570	1	2	1
0.0550734286662191	0.0550734286662191	-25.2	1.2	2 0.0550734286662191	X1<0.055073	1	2	1
0.0655585838248953	0.0655585838248953	-25.2	1.2	2 0.0655585838248953	X1<0.065559	1	2	1
0.0704574675764889	0.0704574675764889	-25.2	1.2	2 0.0704574675764889	X1<0.070457	1	2	1
0.0763374969828874	0.0763374969828874	-25.2	1.2	2 0.0763374969828874	X1<0.076337	1	2	1
0.078479875694029	0.078479875694029	-25.2	1.2	2 0.078479875694029	X1<0.078480	1	2	1
0.0821269832085818	0.0821269832085818	-25.2	1.2	2 0.0821269832085818	X1<0.082127	1	2	1
0.0860745509853587	0.0860745509853587	-25.2	1.2	2 0.0860745509853587	X1<0.086075	1	2	1
0.0900922525906935	0.0900922525906935	-25.2	1.2	2 0.0900922525906935	X1<0.090092	1	2	1
0.0970493158092722	0.0970493158092722	-25.2	1.2	2 0.0970493158092722	X1<0.097049	1	2	1
0.103078606305644	0.103078606305644	-25.2	1.2	2 0.103078606305644	X1<0.103079	1	2	1
0.107819334021769	0.107819334021769	-25.2	1.2	2 0.107819334021769	X1<0.107819	1	2	1
0.11281948746182	0.11281948746182	-25.2	1.2	2 0.11281948746182	X1<0.112819	1	2	1
0.11519660113845	0.11519660113845	-25.2	1.2	2 0.11519660113845	X1<0.115197	1	2	1
0.116796790622175	0.116796790622175	-25.2	1.2	2 0.116796790622175	X1<0.116797	1	2	1
0.123480718466453	0.123480718466453	-25.2	1.2	2 0.123480718466453	X1<0.123481	1	2	1
0.128917979658581	0.128917979658581	-25.2	1.2	2 0.128917979658581	X1<0.128918	1	2	1
0.129889608710073	0.129889608710073	-25.2	1.2	2 0.129889608710073	X1<0.129890	1	2	1
0.131496121990494	0.131496121990494	-25.2	1.2	2 0.131496121990494	X1<0.131496	1	2	1
0.135558155016042	0.135558155016042	-25.2	1.2	2 0.135558155016042	X1<0.135558	1	2	1
0.143081043031998	0.143081043031998	-25.2	1.2	2 0.143081043031998	X1<0.143081	1	2	1
0.148332321085036	0.148332321085036	-25.2	1.2	2 0.148332321085036	X1<0.148332	1	2	1
0.149858307442628	0.149858307442628	-25.2	1.2	2 0.149858307442628	X1<0.149858	1	2	1
0.150485596386716	0.150485596386716	-25.2	1.2	2 0.150485596386716	X1<0.150486	1	2	1
0.156851156265475	0.156851156265475	-25.2	1.2	2 0.156851156265475	X1<0.156851	1	2	1
0.163921556901187	0.163921556901187	-25.2	1.2	2 0.163921556901187	X1<0.163922	1	2	1
0.164737868937664	0.164737868937664	-25.2	1.2	2 0.164737868937664	X1<0.164738	1	2	1
0.166442708112299	0.166442708112299	-25.2	1.2	2 0.166442708112299	X1<0.166443	1	2	1
0.170147194410674	0.170147194410674	-25.2	1.2	2 0.170147194410674	X1<0.170147	1	2	1
0.17518878984265	0.17518878984265	-25.2	1.2	2 0.17518878984265	X1<0.175189	1	2	1
0.178294185781851	0.178294185781851	-25.2	1.2	2 0.178294185781851	X1<0.178294	1	2	1
0.179636680521071	0.179636680521071	-25.2	1.2	2 0.179636680521071	X1<0.179637	1	2	1
0.181497157085687	0.181497157085687	-25.2	1.2	2 0.181497157085687	X1<0.181497	1	2	1
0.182773720822297	0.182773720822297	-25.2	1.2	2 0.182773720822297	X1<0.182774	1	2	1
0.18402334570419	0.18402334570419	-25.2	1.2	2 0.18402334570419	X1<0.184023	1	2	1
0.184777861577459	0.184777861577459	-25.2	1.2	2 0.184777861577459	X1<0.184778	1	2	1
0.185072884894907	0.185072884894907	-25.2	1.2	2 0.185072884894907	X1<0.185073	1	2	1
0.191020168247633	0.191020168247633	-25.2	1.2	2 0.191020168247633	X1<0.191020	1	2	1
0.198249337496236	0.198249337496236	-25.2	1.2	2 0.198249337496236	X1<0.198249	1	2	1
0.199849189142697	0.199849189142697	-25.2	1.2	2 0.199849189142697	X1<0.199849	1	2	1
0.20045562973246	0.20045562973246	-25.2	1.2	2 0.20045562973246	X1<0.200456	1	2	1
0.201244466705248	0.201244466705248	-25.2	1.2	2 0.201244466705248	X1<0.201244	1	2	1
0.203831824124791	0.203831824124791	-25.2	1.2	2 0.203831824124791	X1<0.203832	1	2	1
0.212392318877392	0.212392318877392	-25.2	1.2	2 0.212392318877392	X1<0.212392	1	2	1
0.222250327235088	0.222250327235088	-25.2	1.2	2 0.222250327235088	X1<0.222250	1	2	1
0.232360110268928	0.232360110268928	-25.2	1.2	2 0.232360110268928	X1<0.232360	1	2	1
0.23993882862851	0.23993882862851	-25.2	1.2	2 0.23993882862851	X1<0.239939	1	2	1
0.243136907112785	0.243136907112785	-25.2	1.2	2 0.243136907112785	X1<0.243137	1	2	1
0.251021129544824	0.251021129544824	-25.2	1.2	2 0.251021129544824	X1<0.251021	1	2	1
0.258525689016096	0.258525689016096	-25.2	1.2	2 0.258525689016096	X1<0.258526	1	2	1
0.267083358601667	0.267083358601667	-25.2	1.2	2 0.267083358601667	X1<0.267083	1	2	1
0.274633940192871	0.274633940192871	-25.2	1.2	2 0.274633940192871	X1<0.274634	1	2	1
0.275551112601534	0.275551112601534	-25.2	1.2	2 0.275551112601534	X1<0.275551	1	2	1
0.279929986572824	0.279929986572824	-25.2	1.2	2 0.279929986572824	X1<0.279930	1	2	1
0.28451476036571	0.28451476036571	-25.2	1.2	2 0.28451476036571	X1<0.284515	1	2	1
0.285152392461896	0.285152392461896	-25.2	1.2	2 0.285152392461896	X1<0.285152	1	2	1
0.286204032832757	0.286204032832757	-25.2	1.2	2 0.286204032832757	X1<0.286204	1	2	1
0.287516793585382	0.287516793585382	-25.2	1.2	2 0.287516793585382	X1<0.287517	1	2	1
0.289734941557981	0.289734941557981	-25.2	1.2	2 0.289734941557981	X1<0.289735	1	2	1
0.291737564140931	0.291737564140931	-25.2	1.2	2 0.291737564140931	X1<0.291738	1	2	1
0.294476487673819	0.294476487673819	-25.2	1.2	2 0.294476487673819	X1<0.294476	1	2	1
0.296949366573244	0.296949366573244	-25.2	1.2	2 0.296949366573244	X1<0.296949	1	2	1
0.298555508372374	0.298555508372374	-25.2	1.2	2 0.298555508372374	X1<0.298556	1	2	1
0.302601688425057	0.302601688425057	-25.2	1.2	2 0.302601688425057	X1<0.302602	1	2	1
0.307742096367292	0.307742096367292	-25.2	1.2	2 0.307742096367292	X1<0.307742	1	2	1
0.311019049375318	0.311019049375318	-25.2	1.2	2 0.311019049375318	X1<0.311019	1	2	1
0.313761122408323	0.313761122408323	-25.2	1.2	2 0.313761122408323	X1<0.313761	1	2	1
0.319793840171769	0.319793840171769	-25.2	1.2	2 0.319793840171769	X1<0.319794	1	2	1
0.329834020347334	0.329834020347334	-25.2	1.2	2 0.329834020347334	X1<0.329834	1	2	1
0.33800692204386	0.33800692204386	-25.2	1.2	2 0.33800692204386	X1<0.338007	1	2	1
0.343670244561508	0.343670244561508	-25.2	1.2	2 0.343670244561508	X1<0.343670	1	2	1
0.348180329776369	0.348180329776369	-25.2	1.2	2 0.348180329776369	X1<0.348180	1	2	1
0.34924258524552	0.34924258524552	-25.2	1.2	2 0.34924258524552	X1<0.349243	1	2	1
0.350019667414017	0.350019667414017	-25.2	1.2	2 0.350019667414017	X1<0.350020	1	2	1
0.353852582513355	0.353852582513355	-25.2	1.2	2 0.353852582513355	X1<0.353853	1	2	1
0.358912586583756	0.358912586583756	-25.2	1.2	2 0.358912586583756	X1<0.358913	1	2	1
0.367060573771596	0.367060573771596	-25.2	1.2	2 0.367060573771596	X1<0.367061	1	2	1
0.376678721862845	0.376678721862845	-25.2	1.2	2 0.376678721862845	X1<0.376679	1	2	1
0.383774210931733	0.383774210931733	-25.2	1.2	2 0.383774210931733	X1<0.383774	1	2	1
0.387746866676025	0.387746866676025	-25.2	1.2	2 0.387746866676025	X1<0.387747	1	2	1
0.388044474180788	0.388044474180788	-25.2	1.2	2 0.388044474180788	X1<0.388044	1	2	1
0.391096187522635	0.391096187522635	-25.2	1.2	2 0.391096187522635	X1<0.391096	1	2	1
0.395532014663331	0.395532014663331	-25.2	1.2	2 0.395532014663331	X1<0.395532	1	2	1
0.398266981705092	0.398266981705092	-25.2	1.2	2 0.398266981705092	X1<0.398267	1	2	1
0.400309294695035	0.400309294695035	-25.2	1.2	2 0.400309294695035	X1<0.400309	1	2	1
0.401871886919253	0.401871886919253	-25.2	1.2	2 0.401871886919253	X1<0.401872	1	2	1
0.40396245860029	0.40396245860029	-25.2	1.2	2 0.40396245860029	X1<0.403962	1	2	1
