x	y	group	key	clickSelects	showSelected1	PANEL
0.203831824124791	-1.94011432004854	1	1	1	0	1
0.212392318877392	-2.28084169055026	1	1	1	0	1
0.222250327235088	-1.95566954049096	1	1	1	0	1
0.232360110268928	-1.65981204817282	1	1	1	0	1
0.23993882862851	-1.39189251052113	1	1	1	0	1
0.243136907112785	-1.68051787546415	1	1	1	0	1
0.251021129544824	-1.99355427364708	1	1	1	0	1
0.258525689016096	-1.70299054432681	1	1	1	0	1
0.267083358601667	-1.43851833947659	1	1	1	0	1
0.274633940192871	-1.72718746828676	1	1	1	0	1
0.275551112601534	-1.46395667851724	1	1	1	0	1
0.279929986572824	-1.22505471126627	1	1	1	0	1
0.28451476036571	-1.49080125779116	1	1	1	0	1
0.285152392461896	-1.78064888558629	1	1	1	0	1
0.286204032832757	-1.51905467400385	1	1	1	0	1
0.287516793585382	-1.28050759940109	1	1	1	0	1
0.289734941557981	-1.06426790132451	1	1	1	0	1
0.291737564140931	-1.31004267961166	1	1	1	0	1
0.294476487673819	-1.09315189617425	1	1	1	0	1
0.296949366573244	-0.897429237638249	1	1	1	0	1
0.298555508372374	-1.123117194938	1	1	1	0	1
0.302601688425057	-1.37286752639827	1	1	1	0	1
0.307742096367292	-1.64646672535153	1	1	1	0	1
0.311019049375318	-1.4062277050725	1	1	1	0	1
0.313761122408323	-1.18644721423212	1	1	1	0	1
0.319793840171769	-1.44094186342525	1	1	1	0	1
0.329834020347334	-1.21989995681028	1	1	1	0	1
0.33800692204386	-1.47705811743842	1	1	1	0	1
0.343670244561508	-1.75800084376644	1	1	1	0	1
0.348180329776369	-1.51462996520053	1	1	1	0	1
0.34924258524552	-1.29063349444797	1	1	1	0	1
0.350019667414017	-1.55371650428603	1	1	1	0	1
0.353852582513355	-1.84066552415405	1	1	1	0	1
0.358912586583756	-2.15148901985944	1	1	1	0	1
0.367060573771596	-1.88468036660839	1	1	1	0	1
0.376678721862845	-1.63669977935984	1	1	1	0	1
0.383774210931733	-1.40720490447995	1	1	1	0	1
0.387746866676025	-1.19588403693163	1	1	1	0	1
0.388044474180788	-1.0024544363645	1	1	1	0	1
0.391096187522635	-1.23545717287746	1	1	1	0	1
0.395532014663331	-1.49272760805118	1	1	1	0	1
0.398266981705092	-1.77437048241805	1	1	1	0	1
0.400309294695035	-1.53808166640198	1	1	1	0	1
0.401871886919253	-1.31930329845582	1	1	1	0	1
0.40396245860029	-1.11781880864589	1	1	1	0	1
0.405984268174507	-0.933435738957343	1	1	1	0	1
0.4168148789322	-1.15934177890884	1	1	1	0	1
0.427291237749159	-0.971872542295984	1	1	1	0	1
0.432563537382521	-0.801198725456743	1	1	1	0	1
0.438759828102775	-0.647191346774804	1	1	1	0	1
0.441852807882242	-0.509742698649944	1	1	1	0	1
0.444241595338099	-0.388765905135131	1	1	1	0	1
0.4490931147011	-0.284194578173555	1	1	1	0	1
0.457439052755944	-0.1959825689718	1	1	1	0	1
0.462654642178677	-0.124103812062856	1	1	1	0	1
0.465913347317837	-0.214670865062146	1	1	1	0	1
0.473298299242742	-0.139046712837484	1	1	1	0	1
0.483675657189451	-0.0797375386815418	1	1	1	0	1
0.495371556142345	-0.0367733820504839	1	1	1	0	1
0.502510058227927	-0.0102046165261527	1	1	1	0	1
0.50866599928122	-0.000102248845593067	1	1	1	0	1
0.523912533186376	-0.00655831592413847	1	1	1	0	1
0.536206377553754	-0.0296863842785058	1	1	1	0	1
0.541436879779212	-0.0696221574256697	1	1	1	0	1
0.546994024771266	-0.126524198112605	1	1	1	0	1
0.5513289043447	-0.200574773653358	1	1	1	0	1
0.556530848611146	-0.113210258407008	1	1	1	0	1
0.561612074496225	-0.184020722115235	1	1	1	0	1
0.56591929984279	-0.272344921851726	1	1	1	0	1
0.570373913738877	-0.378437855045974	1	1	1	0	1
0.572215375024825	-0.502582956626753	1	1	1	0	1
0.573005669168197	-0.645093740458663	1	1	1	0	1
0.573851637658663	-0.478192454003164	1	1	1	0	1
0.58514691866003	-0.61829682052749	1	1	1	0	1
0.60493490321096	-0.777386472212527	1	1	1	0	1
0.619537319638766	-0.95587168708829	1	1	1	0	1
0.626159008126706	-1.1542016618337	1	1	1	0	1
0.628333056811243	-1.37286752639827	1	1	1	0	1
0.639989405288361	-1.61240575709297	1	1	1	0	1
0.650781711214222	-1.87340204725314	1	1	1	0	1
0.656476598698646	-2.15649570592706	1	1	1	0	1
0.663753587985411	-2.46238466895355	1	1	1	0	1
0.666417032596655	-2.7918312239419	1	1	1	0	1
0.667694592149928	-3.14566857196283	1	1	1	0	1
0.670081232441589	-3.52480837538471	1	1	1	0	1
0.677701175562106	-3.93024947482937	1	1	1	0	1
0.688528754864819	-4.36308800081682	1	1	1	0	1
0.698014061432332	-3.91110892770845	1	1	1	0	1
0.706279883044772	-4.34917391523067	1	1	1	0	1
0.72019333508797	-3.89612954913221	1	1	1	0	1
0.73169618670363	-4.34010259716851	1	1	1	0	1
0.734751404146664	-3.88550658088096	1	1	1	0	1
0.742455668747425	-3.45338415641865	1	1	1	0	1
0.752031189505942	-3.04399800688768	1	1	1	0	1
0.756336993305013	-2.65766169455131	1	1	1	0	1
0.757797238882631	-3.03387460807843	1	1	1	0	1
0.75944811035879	-3.44155266761689	1	1	1	0	1
0.765270584844984	-3.02759348722375	1	1	1	0	1
0.774954191991128	-2.63685916944669	1	1	1	0	1
0.780066763050854	-2.26981123940408	1	1	1	0	1
0.783065955736674	-2.63171336122682	1	1	1	0	1
0.790082178777084	-3.02771553188038	1	1	1	0	1
0.794574634172022	-2.63043734419944	1	1	1	0	1
0.802527984022163	-2.2571965744996	1	1	1	0	1
0.810294703580439	-1.90864060134334	1	1	1	0	1
0.811128479079343	-2.25614977360664	1	1	1	0	1
0.812777684652247	-2.64097336399615	1	1	1	0	1
0.815746196662076	-3.06577996934988	1	1	1	0	1
0.821562366443686	-2.65373710896256	1	1	1	0	1
0.82712506945245	-2.26640813205958	1	1	1	0	1
0.831185470568016	-2.67231840184226	1	1	1	0	1
0.835168996243738	-3.12361626308947	1	1	1	0	1
0.837000492843799	-2.69751870447018	1	1	1	0	1
0.838741493294947	-3.16506582252248	1	1	1	0	1
0.842400090419687	-2.73034188467872	1	1	1	0	1
0.848988728015684	-2.3211586098129	1	1	1	0	1
0.853634609957226	-2.77205925730058	1	1	1	0	1
0.855122883920558	-2.35327043508593	1	1	1	0	1
0.857799059362151	-1.96158116294657	1	1	1	0	1
0.863458890118636	-1.59845191276753	1	1	1	0	1
0.868352849618532	-1.26557427111541	1	1	1	0	1
0.870778688578866	-0.964915606015182	1	1	1	0	1
0.879216786357574	-0.698775751413535	1	1	1	0	1
0.886360694770701	-0.967705386694007	1	1	1	0	1
0.891065689153038	-1.29355274490374	1	1	1	0	1
0.897059583687224	-0.97469369277664	1	1	1	0	1
0.901385988574475	-1.31762298414742	1	1	1	0	1
0.911538143409416	-1.73265258165273	1	1	1	0	1
0.924498238833621	-1.35085072319862	1	1	1	0	1
0.936597590218298	-1.79670007217331	1	1	1	0	1
0.943657148745842	-1.39608458972472	1	1	1	0	1
0.943940573488362	-1.88123265792521	1	1	1	0	1
0.944642927730456	-1.45760859552985	1	1	1	0	1
0.945256063947454	-1.99441846121508	1	1	1	0	1
0.948984158691019	-1.54219011925591	1	1	1	0	1
0.953166913008317	-1.13050787065259	1	1	1	0	1
0.958138818736188	-0.76564668172793	1	1	1	0	1
0.963201896403916	-0.455961752446513	1	1	1	0	1
0.964770773076452	-0.815591806526697	1	1	1	0	1
0.968648615060374	-0.476227440850209	1	1	1	0	1
0.973101663053967	-0.210784573991504	1	1	1	0	1
0.974826205405407	-0.514187497220661	1	1	1	0	1
0.97522279410623	-0.214752316397096	1	1	1	0	1
0.975939782219939	-0.0310884114450971	1	1	1	0	1
0.976576837012544	-0.0261154492469302	1	1	1	0	1
0.0237343937624246	-0.00457310117080567	2	2	2	1	1
0.0237343937624246	-0.00457310117080567	2	2	2	2	1
0.0248533471021801	-0.187797130920927	2	2	2	1	1
0.0248533471021801	-0.187797130920927	2	2	2	2	1
0.030959413619712	-0.556148177660489	2	2	2	1	1
0.030959413619712	-0.556148177660489	2	2	2	2	1
0.0395219983765855	-0.254409115453029	2	2	2	1	1
0.0395219983765855	-0.254409115453029	2	2	2	2	1
0.0435703630791977	-0.0846079969443707	2	2	2	1	1
0.0435703630791977	-0.0846079969443707	2	2	2	2	1
0.0550734286662191	-0.323192938984732	2	2	2	1	1
0.0550734286662191	-0.323192938984732	2	2	2	2	1
0.0655585838248953	-0.676369783821414	2	2	2	1	1
0.0655585838248953	-0.676369783821414	2	2	2	2	1
0.0704574675764889	-0.394257924428089	2	2	2	1	1
0.0704574675764889	-0.394257924428089	2	2	2	2	1
0.0763374969828874	-0.746221131832058	2	2	2	1	1
0.0763374969828874	-0.746221131832058	2	2	2	2	1
0.078479875694029	-0.46772095334795	2	2	2	1	1
0.078479875694029	-0.46772095334795	2	2	2	2	1
0.0821269832085818	-0.820571947569079	2	2	2	1	1
0.0821269832085818	-0.820571947569079	2	2	2	2	1
0.0860745509853587	-1.24656679352434	2	2	2	1	1
0.0860745509853587	-1.24656679352434	2	2	2	2	1
0.0900922525906935	-1.73635511075808	2	2	2	1	1
0.0900922525906935	-1.73635511075808	2	2	2	2	1
0.0970493158092722	-1.32149406215329	2	2	2	1	1
0.0970493158092722	-1.32149406215329	2	2	2	2	1
0.103078606305644	-1.80408293126222	2	2	2	1	1
0.103078606305644	-1.80408293126222	2	2	2	2	1
0.107819334021769	-1.40241862157053	2	2	2	1	1
0.107819334021769	-1.40241862157053	2	2	2	2	1
0.11281948746182	-1.88073632981242	2	2	2	1	1
0.11281948746182	-1.88073632981242	2	2	2	2	1
0.11519660113845	-2.4112288387286	2	2	2	1	1
0.11519660113845	-2.4112288387286	2	2	2	2	1
0.116796790622175	-1.96507187841901	2	2	2	1	1
0.116796790622175	-1.96507187841901	2	2	2	2	1
0.123480718466453	-2.49177735707683	2	2	2	1	1
0.123480718466453	-2.49177735707683	2	2	2	2	1
0.128917979658581	-3.06576269331958	2	2	2	1	1
0.128917979658581	-3.06576269331958	2	2	2	2	1
0.129889608710073	-3.68455512173458	2	2	2	1	1
0.129889608710073	-3.68455512173458	2	2	2	2	1
0.131496121990494	-3.15268728940642	2	2	2	1	1
0.131496121990494	-3.15268728940642	2	2	2	2	1
0.135558155016042	-3.76818512163541	2	2	2	1	1
0.135558155016042	-3.76818512163541	2	2	2	2	1
0.143081043031998	-4.4262194484896	2	2	2	1	1
0.143081043031998	-4.4262194484896	2	2	2	2	1
0.148332321085036	-5.12550496370022	2	2	2	1	1
0.148332321085036	-5.12550496370022	2	2	2	2	1
0.149858307442628	-4.52071848946811	2	2	2	1	1
0.149858307442628	-4.52071848946811	2	2	2	2	1
0.150485596386716	-5.2185843763704	2	2	2	1	1
0.150485596386716	-5.2185843763704	2	2	2	2	1
0.156851156265475	-5.95694716396535	2	2	2	1	1
0.156851156265475	-5.95694716396535	2	2	2	2	1
0.163921556901187	-5.3268897933274	2	2	2	1	1
0.163921556901187	-5.3268897933274	2	2	2	2	1
0.164737868937664	-4.74859597919529	2	2	2	1	1
0.164737868937664	-4.74859597919529	2	2	2	2	1
0.166442708112299	-5.44943199344944	2	2	2	1	1
0.166442708112299	-5.44943199344944	2	2	2	2	1
0.170147194410674	-4.88065068763244	2	2	2	1	1
0.170147194410674	-4.88065068763244	2	2	2	2	1
0.17518878984265	-4.35584123440994	2	2	2	1	1
0.17518878984265	-4.35584123440994	2	2	2	2	1
0.178294185781851	-5.02435397079532	2	2	2	1	1
0.178294185781851	-5.02435397079532	2	2	2	2	1
0.179636680521071	-4.50431042806552	2	2	2	1	1
0.179636680521071	-4.50431042806552	2	2	2	2	1
0.181497157085687	-4.02251873205698	2	2	2	1	1
0.181497157085687	-4.02251873205698	2	2	2	2	1
0.182773720822297	-4.66304335517124	2	2	2	1	1
0.182773720822297	-4.66304335517124	2	2	2	2	1
0.18402334570419	-4.1826139535013	2	2	2	1	1
0.18402334570419	-4.1826139535013	2	2	2	2	1
0.184777861577459	-3.73609614243834	2	2	2	1	1
0.184777861577459	-3.73609614243834	2	2	2	2	1
0.185072884894907	-3.32150228283318	2	2	2	1	1
0.185072884894907	-3.32150228283318	2	2	2	2	1
0.191020168247633	-3.90461687004306	2	2	2	1	1
0.191020168247633	-3.90461687004306	2	2	2	2	1
0.198249337496236	-4.53205756477333	2	2	2	1	1
0.198249337496236	-4.53205756477333	2	2	2	2	1
0.199849189142697	-5.20405077183557	2	2	2	1	1
0.199849189142697	-5.20405077183557	2	2	2	2	1
0.20045562973246	-5.92102912950641	2	2	2	1	1
0.20045562973246	-5.92102912950641	2	2	2	2	1
0.201244466705248	-5.40764002599182	2	2	2	1	1
0.201244466705248	-5.40764002599182	2	2	2	2	1
0.203831824124791	-6.1387496963274	2	2	2	1	1
0.203831824124791	-6.1387496963274	2	2	2	2	1
0.212392318877392	-6.916603662928	2	2	2	1	1
0.212392318877392	-6.916603662928	2	2	2	2	1
0.222250327235088	-6.37082841235493	2	2	2	1	1
0.222250327235088	-6.37082841235493	2	2	2	2	1
0.232360110268928	-5.85390077562384	2	2	2	1	1
0.232360110268928	-5.85390077562384	2	2	2	2	1
0.23993882862851	-5.364477985866	2	2	2	1	1
0.23993882862851	-5.364477985866	2	2	2	2	1
0.243136907112785	-6.09842434716856	2	2	2	1	1
0.243136907112785	-6.09842434716856	2	2	2	2	1
0.251021129544824	-6.88206734576424	2	2	2	1	1
0.251021129544824	-6.88206734576424	2	2	2	2	1
0.258525689016096	-6.35869525362202	2	2	2	1	1
0.258525689016096	-6.35869525362202	2	2	2	2	1
0.267083358601667	-5.86084335279666	2	2	2	1	1
0.267083358601667	-5.86084335279666	2	2	2	2	1
0.274633940192871	-6.63604558084772	2	2	2	1	1
0.274633940192871	-6.63604558084772	2	2	2	2	1
0.275551112601534	-6.13305577824012	2	2	2	1	1
0.275551112601534	-6.13305577824012	2	2	2	2	1
0.279929986572824	-5.65378016585537	2	2	2	1	1
0.279929986572824	-5.65378016585537	2	2	2	2	1
0.28451476036571	-6.42327524062343	2	2	2	1	1
0.28451476036571	-6.42327524062343	2	2	2	2	1
0.285152392461896	-7.24838288355169	2	2	2	1	1
0.285152392461896	-7.24838288355169	2	2	2	2	1
0.286204032832757	-6.73327919690532	2	2	2	1	1
0.286204032832757	-6.73327919690532	2	2	2	2	1
0.287516793585382	-6.24042328146003	2	2	2	1	1
0.287516793585382	-6.24042328146003	2	2	2	2	1
0.289734941557981	-5.769113536831	2	2	2	1	1
0.289734941557981	-5.769113536831	2	2	2	2	1
0.291737564140931	-6.564605549466	2	2	2	1	1
0.291737564140931	-6.564605549466	2	2	2	2	1
0.294476487673819	-6.08500813624038	2	2	2	1	1
0.294476487673819	-6.08500813624038	2	2	2	2	1
0.296949366573244	-5.6257506740387	2	2	2	1	1
0.296949366573244	-5.6257506740387	2	2	2	2	1
0.298555508372374	-6.42395331712406	2	2	2	1	1
0.298555508372374	-6.42395331712406	2	2	2	2	1
0.302601688425057	-7.28666534827597	2	2	2	1	1
0.302601688425057	-7.28666534827597	2	2	2	2	1
0.307742096367292	-8.21791108363674	2	2	2	1	1
0.307742096367292	-8.21791108363674	2	2	2	2	1
0.311019049375318	-7.69063028035984	2	2	2	1	1
0.311019049375318	-7.69063028035984	2	2	2	2	1
0.313761122408323	-7.1825385204199	2	2	2	1	1
0.313761122408323	-7.1825385204199	2	2	2	2	1
0.319793840171769	-8.12825144806295	2	2	2	1	1
0.319793840171769	-8.12825144806295	2	2	2	2	1
0.329834020347334	-7.60933470791083	2	2	2	1	1
0.329834020347334	-7.60933470791083	2	2	2	2	1
0.33800692204386	-8.60427302539016	2	2	2	1	1
0.33800692204386	-8.60427302539016	2	2	2	2	1
0.343670244561508	-9.68486790321198	2	2	2	1	1
0.343670244561508	-9.68486790321198	2	2	2	2	1
0.348180329776369	-9.12448987787944	2	2	2	1	1
0.348180329776369	-9.12448987787944	2	2	2	2	1
0.34924258524552	-8.58166379630259	2	2	2	1	1
0.34924258524552	-8.58166379630259	2	2	2	2	1
0.350019667414017	-9.69608781549108	2	2	2	1	1
0.350019667414017	-9.69608781549108	2	2	2	2	1
0.353852582513355	-10.9147323723503	2	2	2	1	1
0.353852582513355	-10.9147323723503	2	2	2	2	1
0.358912586583756	-12.2508656700474	2	2	2	1	1
0.358912586583756	-12.2508656700474	2	2	2	2	1
0.367060573771596	-11.6334997899043	2	2	2	1	1
0.367060573771596	-11.6334997899043	2	2	2	2	1
0.376678721862845	-11.0323636341314	2	2	2	1	1
0.376678721862845	-11.0323636341314	2	2	2	2	1
0.383774210931733	-10.4471121019621	2	2	2	1	1
0.383774210931733	-10.4471121019621	2	2	2	2	1
0.387746866676025	-9.87743441481537	2	2	2	1	1
0.387746866676025	-9.87743441481537	2	2	2	2	1
0.388044474180788	-9.32305295113447	2	2	2	1	1
0.388044474180788	-9.32305295113447	2	2	2	2	1
0.391096187522635	-10.6364087415922	2	2	2	1	1
0.391096187522635	-10.6364087415922	2	2	2	2	1
0.395532014663331	-12.1065628088336	2	2	2	1	1
0.395532014663331	-12.1065628088336	2	2	2	2	1
0.398266981705092	-13.7666201377043	2	2	2	1	1
0.398266981705092	-13.7666201377043	2	2	2	2	1
0.400309294695035	-13.1290760871659	2	2	2	1	1
0.400309294695035	-13.1290760871659	2	2	2	2	1
0.401871886919253	-12.5052765679513	2	2	2	1	1
0.401871886919253	-12.5052765679513	2	2	2	2	1
0.40396245860029	-11.8949653186229	2	2	2	1	1
0.40396245860029	-11.8949653186229	2	2	2	2	1
0.405984268174507	-11.2979128142265	2	2	2	1	1
0.405984268174507	-11.2979128142265	2	2	2	2	1
0.4168148789322	-13.0618563559965	2	2	2	1	1
0.4168148789322	-13.0618563559965	2	2	2	2	1
0.427291237749159	-12.4425474270354	2	2	2	1	1
0.427291237749159	-12.4425474270354	2	2	2	2	1
0.432563537382521	-11.8355813345767	2	2	2	1	1
0.432563537382521	-11.8355813345767	2	2	2	2	1
0.438759828102775	-11.2407718832117	2	2	2	1	1
0.438759828102775	-11.2407718832117	2	2	2	2	1
0.441852807882242	-10.6579570532079	2	2	2	1	1
0.441852807882242	-10.6579570532079	2	2	2	2	1
0.444241595338099	-10.0869993446956	2	2	2	1	1
0.444241595338099	-10.0869993446956	2	2	2	2	1
0.4490931147011	-9.5277863728754	2	2	2	1	1
0.4490931147011	-9.5277863728754	2	2	2	2	1
0.457439052755944	-8.98023174252099	2	2	2	1	1
0.457439052755944	-8.98023174252099	2	2	2	2	1
0.462654642178677	-8.44427623861192	2	2	2	1	1
0.462654642178677	-8.44427623861192	2	2	2	2	1
0.465913347317837	-10.2279277389266	2	2	2	1	1
0.465913347317837	-10.2279277389266	2	2	2	2	1
0.473298299242742	-9.66184311725563	2	2	2	1	1
0.473298299242742	-9.66184311725563	2	2	2	2	1
0.483675657189451	-9.10633969785491	2	2	2	1	1
0.483675657189451	-9.10633969785491	2	2	2	2	1
0.495371556142345	-8.56137503418279	2	2	2	1	1
0.495371556142345	-8.56137503418279	2	2	2	2	1
0.502510058227927	-8.02693503881757	2	2	2	1	1
0.502510058227927	-8.02693503881757	2	2	2	2	1
0.50866599928122	-7.50303661176424	2	2	2	1	1
0.50866599928122	-7.50303661176424	2	2	2	2	1
0.523912533186376	-6.9897309354797	2	2	2	1	1
0.523912533186376	-6.9897309354797	2	2	2	2	1
0.536206377553754	-6.48710759677351	2	2	2	1	1
0.536206377553754	-6.48710759677351	2	2	2	2	1
0.541436879779212	-5.99529974693714	2	2	2	1	1
0.541436879779212	-5.99529974693714	2	2	2	2	1
0.546994024771266	-5.51449058170871	2	2	2	1	1
0.546994024771266	-5.51449058170871	2	2	2	2	1
0.5513289043447	-5.04492152044546	2	2	2	1	1
0.5513289043447	-5.04492152044546	2	2	2	2	1
0.556530848611146	-6.84302167497178	2	2	2	1	1
0.556530848611146	-6.84302167497178	2	2	2	2	1
0.561612074496225	-6.32643478969749	2	2	2	1	1
0.561612074496225	-6.32643478969749	2	2	2	2	1
0.56591929984279	-5.81922741801057	2	2	2	1	1
0.56591929984279	-5.81922741801057	2	2	2	2	1
0.570373913738877	-5.32159632972881	2	2	2	1	1
0.570373913738877	-5.32159632972881	2	2	2	2	1
0.572215375024825	-4.83380832642872	2	2	2	1	1
0.572215375024825	-4.83380832642872	2	2	2	2	1
0.573005669168197	-4.35621735003917	2	2	2	1	1
0.573005669168197	-4.35621735003917	2	2	2	2	1
0.573851637658663	-7.16362559590225	2	2	2	1	1
0.573851637658663	-7.16362559590225	2	2	2	2	1
0.58514691866003	-6.61707647090763	2	2	2	1	1
0.58514691866003	-6.61707647090763	2	2	2	2	1
0.60493490321096	-6.07635207782114	2	2	2	1	1
0.60493490321096	-6.07635207782114	2	2	2	2	1
0.619537319638766	-5.54132665799854	2	2	2	1	1
0.619537319638766	-5.54132665799854	2	2	2	2	1
0.626159008126706	-5.01187857175842	2	2	2	1	1
0.626159008126706	-5.01187857175842	2	2	2	2	1
0.628333056811243	-4.48789011682639	2	2	2	1	1
0.628333056811243	-4.48789011682639	2	2	2	2	1
0.639989405288361	-3.96924735685415	2	2	2	1	1
0.639989405288361	-3.96924735685415	2	2	2	2	1
0.650781711214222	-3.45583995933866	2	2	2	1	1
0.650781711214222	-3.45583995933866	2	2	2	2	1
0.656476598698646	-2.94756104232006	2	2	2	1	1
0.656476598698646	-2.94756104232006	2	2	2	2	1
0.663753587985411	-2.44430702928578	2	2	2	1	1
0.663753587985411	-2.44430702928578	2	2	2	2	1
0.734751404146664	-0.000114243120194146	3	3	3	1	1
0.742455668747425	-0.0569355983405799	3	3	3	1	1
0.752031189505942	-0.210852764858018	3	3	3	1	1
0.756336993305013	-0.435227582584204	3	3	3	1	1
0.757797238882631	-0.0900349057089471	3	3	3	1	1
0.75944811035879	-0.000250064786996518	3	3	3	1	1
0.765270584844984	-0.0309197234407534	3	3	3	1	1
0.774954191991128	-0.126933424937064	3	3	3	1	1
0.780066763050854	-0.278575055256766	3	3	3	1	1
0.783065955736674	-0.0597561482086064	3	3	3	1	1
0.790082178777084	-0.000414216411385837	3	3	3	1	1
0.794574634172022	-0.0214358695264991	3	3	3	1	1
0.802527984022163	-0.0945277863345027	3	3	3	1	1
0.810294703580439	-0.215101595108763	3	3	3	1	1
0.811128479079343	-0.0460860463257191	3	3	3	1	1
0.812777684652247	-0.00061659386477686	3	3	3	1	1
0.815746196662076	-0.0660534491425437	3	3	3	1	1
0.821562366443686	-0.0106073831667857	3	3	3	1	1
0.82712506945245	-0.00230823525777879	3	3	3	1	1
0.831185470568016	-0.0318204333899033	3	3	3	1	1
0.835168996243738	-0.160893538411216	3	3	3	1	1
0.837000492843799	-0.0636159132633338	3	3	3	1	1
0.838741493294947	-0.223382332181615	3	3	3	1	1
0.842400090419687	-0.105984608499128	3	3	3	1	1
0.848988728015684	-0.0323006504051904	3	3	3	1	1
0.853634609957226	-0.159466578703913	3	3	3	1	1
0.855122883920558	-0.0647244003948657	3	3	3	1	1
0.857799059362151	-0.0120684955088208	3	3	3	1	1
0.863458890118636	-0.0012056507671403	3	3	3	1	1
0.868352849618532	-0.0323006504051904	3	3	3	1	1
0.870778688578866	-0.105984608499128	3	3	3	1	1
0.879216786357574	-0.223382332181615	3	3	3	1	1
0.886360694770701	-0.0636159132633338	3	3	3	1	1
0.891065689153038	-0.000872309428402218	3	3	3	1	1
0.897059583687224	-0.0318204333899033	3	3	3	1	1
0.901385988574475	-0.00230823525777879	3	3	3	1	1
0.911538143409416	-0.0781830879579957	3	3	3	1	1
0.924498238833621	-0.0166193623648851	3	3	3	1	1
0.936597590218298	-0.135367579679034	3	3	3	1	1
0.943657148745842	-0.0460860463257191	3	3	3	1	1
0.943940573488362	-0.215101595108763	3	3	3	1	1
0.944642927730456	-0.0945277863345027	3	3	3	1	1
0.945256063947454	-0.325239651298915	3	3	3	1	1
0.948984158691019	-0.168328779343454	3	3	3	1	1
0.953166913008317	-0.0597561482086064	3	3	3	1	1
0.958138818736188	-0.00511496950527146	3	3	3	1	1
0.963201896403916	-0.0121404206393123	3	3	3	1	1
0.964770773076452	-0.0309197234407534	3	3	3	1	1
0.968648615060374	-0.000250064786996518	3	3	3	1	1
0.973101663053967	-0.0492460880978882	3	3	3	1	1
0.974826205405407	-0.00917048058591519	3	3	3	1	1
0.97522279410623	-0.0164584681196658	3	3	3	1	1
0.975939782219939	-0.144628847442284	3	3	3	1	1
0.976576837012544	-0.456180882923185	3	3	3	1	1
0.780066763050854	-0.255398605322419	4	4	4	2	1
0.780066763050854	-0.255398605322419	4	4	4	3	1
0.780066763050854	-0.255398605322419	4	4	4	4	1
0.780066763050854	-0.255398605322419	4	4	4	5	1
0.780066763050854	-0.255398605322419	4	4	4	6	1
0.780066763050854	-0.255398605322419	4	4	4	7	1
0.780066763050854	-0.255398605322419	4	4	4	8	1
0.780066763050854	-0.255398605322419	4	4	4	9	1
0.783065955736674	-0.0823266619227496	4	4	4	2	1
0.783065955736674	-0.0823266619227496	4	4	4	3	1
0.783065955736674	-0.0823266619227496	4	4	4	4	1
0.783065955736674	-0.0823266619227496	4	4	4	5	1
