x	y	label	key	showSelected1	showSelected2	showSelected3	PANEL	group	anchor
0.462654642178677	-24	_Diff=-0.1241_	1 0.462654642178677	0	1	X1<0.462655	1	192	start
0.465913347317837	-24	_Diff=-0.2147_	1 0.465913347317837	0	1	X1<0.465913	1	193	start
0.473298299242742	-24	_Diff=-0.1390_	1 0.473298299242742	0	1	X1<0.473298	1	195	start
0.483675657189451	-24	_Diff=-0.0797_	1 0.483675657189451	0	1	X1<0.483676	1	199	start
0.495371556142345	-24	_Diff=-0.0368_	1 0.495371556142345	0	1	X1<0.495372	1	202	start
0.502510058227927	-24	_Diff=-0.0102_	1 0.502510058227926	0	1	X1<0.502510	1	205	end
0.50866599928122	-24	_Diff=-0.0001_	1 0.50866599928122	0	1	X1<0.508666	1	207	end
0.523912533186376	-24	_Diff=-0.0066_	1 0.523912533186376	0	1	X1<0.523913	1	211	end
0.536206377553754	-24	_Diff=-0.0297_	1 0.536206377553754	0	1	X1<0.536206	1	215	end
0.541436879779212	-24	_Diff=-0.0696_	1 0.541436879779212	0	1	X1<0.541437	1	218	end
0.546994024771266	-24	_Diff=-0.1265_	1 0.546994024771266	0	1	X1<0.546994	1	219	end
0.5513289043447	-24	_Diff=-0.2006_	1 0.5513289043447	0	1	X1<0.551329	1	221	end
0.556530848611146	-24	_Diff=-0.1132_	1 0.556530848611146	0	1	X1<0.556531	1	222	end
0.561612074496225	-24	_Diff=-0.1840_	1 0.561612074496225	0	1	X1<0.561612	1	223	end
0.56591929984279	-24	_Diff=-0.2723_	1 0.56591929984279	0	1	X1<0.565919	1	225	end
0.570373913738877	-24	_Diff=-0.3784_	1 0.570373913738877	0	1	X1<0.570374	1	226	end
0.572215375024825	-24	_Diff=-0.5026_	1 0.572215375024825	0	1	X1<0.572215	1	227	end
0.573005669168197	-24	_Diff=-0.6451_	1 0.573005669168197	0	1	X1<0.573006	1	229	end
0.573851637658663	-24	_Diff=-0.4782_	1 0.573851637658663	0	1	X1<0.573852	1	230	end
0.58514691866003	-24	_Diff=-0.6183_	1 0.58514691866003	0	1	X1<0.585147	1	232	end
0.60493490321096	-24	_Diff=-0.7774_	1 0.60493490321096	0	1	X1<0.604935	1	235	end
0.619537319638766	-24	_Diff=-0.9559_	1 0.619537319638766	0	1	X1<0.619537	1	239	end
0.626159008126706	-24	_Diff=-1.1542_	1 0.626159008126706	0	1	X1<0.626159	1	240	end
0.628333056811243	-24	_Diff=-1.3729_	1 0.628333056811243	0	1	X1<0.628333	1	242	end
0.639989405288361	-24	_Diff=-1.6124_	1 0.639989405288361	0	1	X1<0.639989	1	245	end
0.650781711214222	-24	_Diff=-1.8734_	1 0.650781711214222	0	1	X1<0.650782	1	249	end
0.656476598698646	-24	_Diff=-2.1565_	1 0.656476598698646	0	1	X1<0.656477	1	252	end
0.663753587985411	-24	_Diff=-2.4624_	1 0.663753587985411	0	1	X1<0.663754	1	254	end
0.666417032596655	-24	_Diff=-2.7918_	1 0.666417032596655	0	1	X1<0.666417	1	256	end
0.667694592149928	-24	_Diff=-3.1457_	1 0.667694592149928	0	1	X1<0.667695	1	257	end
0.670081232441589	-24	_Diff=-3.5248_	1 0.670081232441589	0	1	X1<0.670081	1	258	end
0.677701175562106	-24	_Diff=-3.9302_	1 0.677701175562106	0	1	X1<0.677701	1	263	end
0.688528754864819	-24	_Diff=-4.3631_	1 0.688528754864819	0	1	X1<0.688529	1	267	end
0.698014061432332	-24	_Diff=-3.9111_	1 0.698014061432332	0	1	X1<0.698014	1	271	end
0.706279883044772	-24	_Diff=-4.3492_	1 0.706279883044772	0	1	X1<0.706280	1	274	end
0.72019333508797	-24	_Diff=-3.8961_	1 0.72019333508797	0	1	X1<0.720193	1	277	end
0.73169618670363	-24	_Diff=-4.3401_	1 0.73169618670363	0	1	X1<0.731696	1	279	end
0.734751404146664	-24	_Diff=-3.8855_	1 0.734751404146664	0	1	X1<0.734751	1	280	end
0.742455668747425	-24	_Diff=-3.4534_	1 0.742455668747425	0	1	X1<0.742456	1	282	end
0.752031189505942	-24	_Diff=-3.0440_	1 0.752031189505942	0	1	X1<0.752031	1	285	end
0.756336993305013	-24	_Diff=-2.6577_	1 0.756336993305013	0	1	X1<0.756337	1	288	end
0.757797238882631	-24	_Diff=-3.0339_	1 0.757797238882631	0	1	X1<0.757797	1	290	end
0.75944811035879	-24	_Diff=-3.4416_	1 0.75944811035879	0	1	X1<0.759448	1	291	end
0.765270584844984	-24	_Diff=-3.0276_	1 0.765270584844984	0	1	X1<0.765271	1	293	end
0.774954191991128	-24	_Diff=-2.6369_	1 0.774954191991128	0	1	X1<0.774954	1	296	end
0.780066763050854	-24	_Diff=-2.2698_	1 0.780066763050854	0	1	X1<0.780067	1	298	end
0.783065955736674	-24	_Diff=-2.6317_	1 0.783065955736674	0	1	X1<0.783066	1	300	end
0.790082178777084	-24	_Diff=-3.0277_	1 0.790082178777084	0	1	X1<0.790082	1	302	end
0.794574634172022	-24	_Diff=-2.6304_	1 0.794574634172022	0	1	X1<0.794575	1	303	end
0.802527984022163	-24	_Diff=-2.2572_	1 0.802527984022163	0	1	X1<0.802528	1	305	end
0.810294703580439	-24	_Diff=-1.9086_	1 0.810294703580439	0	1	X1<0.810295	1	308	end
0.811128479079343	-24	_Diff=-2.2561_	1 0.811128479079343	0	1	X1<0.811128	1	309	end
0.812777684652247	-24	_Diff=-2.6410_	1 0.812777684652247	0	1	X1<0.812778	1	311	end
0.815746196662076	-24	_Diff=-3.0658_	1 0.815746196662076	0	1	X1<0.815746	1	312	end
0.821562366443686	-24	_Diff=-2.6537_	1 0.821562366443686	0	1	X1<0.821562	1	314	end
0.82712506945245	-24	_Diff=-2.2664_	1 0.82712506945245	0	1	X1<0.827125	1	316	end
0.831185470568016	-24	_Diff=-2.6723_	1 0.831185470568016	0	1	X1<0.831185	1	318	end
0.835168996243738	-24	_Diff=-3.1236_	1 0.835168996243738	0	1	X1<0.835169	1	320	end
0.837000492843799	-24	_Diff=-2.6975_	1 0.837000492843799	0	1	X1<0.837000	1	321	end
0.838741493294947	-24	_Diff=-3.1651_	1 0.838741493294947	0	1	X1<0.838741	1	323	end
0.842400090419687	-24	_Diff=-2.7303_	1 0.842400090419687	0	1	X1<0.842400	1	324	end
0.848988728015684	-24	_Diff=-2.3212_	1 0.848988728015684	0	1	X1<0.848989	1	326	end
0.853634609957226	-24	_Diff=-2.7721_	1 0.853634609957226	0	1	X1<0.853635	1	329	end
0.855122883920558	-24	_Diff=-2.3533_	1 0.855122883920558	0	1	X1<0.855123	1	330	end
0.857799059362151	-24	_Diff=-1.9616_	1 0.857799059362151	0	1	X1<0.857799	1	332	end
0.863458890118636	-24	_Diff=-1.5985_	1 0.863458890118636	0	1	X1<0.863459	1	336	end
0.868352849618532	-24	_Diff=-1.2656_	1 0.868352849618532	0	1	X1<0.868353	1	338	end
0.870778688578866	-24	_Diff=-0.9649_	1 0.870778688578866	0	1	X1<0.870779	1	339	end
0.879216786357574	-24	_Diff=-0.6988_	1 0.879216786357574	0	1	X1<0.879217	1	343	end
0.886360694770701	-24	_Diff=-0.9677_	1 0.886360694770701	0	1	X1<0.886361	1	347	end
0.891065689153038	-24	_Diff=-1.2936_	1 0.891065689153038	0	1	X1<0.891066	1	349	end
0.897059583687224	-24	_Diff=-0.9747_	1 0.897059583687223	0	1	X1<0.897060	1	352	end
0.901385988574475	-24	_Diff=-1.3176_	1 0.901385988574475	0	1	X1<0.901386	1	353	end
0.911538143409416	-24	_Diff=-1.7327_	1 0.911538143409416	0	1	X1<0.911538	1	355	end
0.924498238833621	-24	_Diff=-1.3509_	1 0.924498238833621	0	1	X1<0.924498	1	359	end
0.936597590218298	-24	_Diff=-1.7967_	1 0.936597590218298	0	1	X1<0.936598	1	361	end
0.943657148745842	-24	_Diff=-1.3961_	1 0.943657148745842	0	1	X1<0.943657	1	362	end
0.943940573488362	-24	_Diff=-1.8812_	1 0.943940573488362	0	1	X1<0.943941	1	363	end
0.944642927730456	-24	_Diff=-1.4576_	1 0.944642927730456	0	1	X1<0.944643	1	364	end
0.945256063947454	-24	_Diff=-1.9944_	1 0.945256063947454	0	1	X1<0.945256	1	366	end
0.948984158691019	-24	_Diff=-1.5422_	1 0.948984158691019	0	1	X1<0.948984	1	367	end
0.953166913008317	-24	_Diff=-1.1305_	1 0.953166913008317	0	1	X1<0.953167	1	368	end
0.958138818736188	-24	_Diff=-0.7656_	1 0.958138818736188	0	1	X1<0.958139	1	370	end
0.963201896403916	-24	_Diff=-0.4560_	1 0.963201896403916	0	1	X1<0.963202	1	371	end
0.964770773076452	-24	_Diff=-0.8156_	1 0.964770773076452	0	1	X1<0.964771	1	373	end
0.968648615060374	-24	_Diff=-0.4762_	1 0.968648615060374	0	1	X1<0.968649	1	374	end
0.973101663053967	-24	_Diff=-0.2108_	1 0.973101663053967	0	1	X1<0.973102	1	376	end
0.974826205405407	-24	_Diff=-0.5142_	1 0.974826205405407	0	1	X1<0.974826	1	377	end
0.97522279410623	-24	_Diff=-0.2148_	1 0.97522279410623	0	1	X1<0.975223	1	379	end
0.975939782219939	-24	_Diff=-0.0311_	1 0.975939782219939	0	1	X1<0.975940	1	380	end
0.976576837012544	-24	_Diff=-0.0261_	1 0.976576837012544	0	1	X1<0.976577	1	381	end
0.0237343937624246	-24	_Diff=-0.0046_	2 0.0237343937624246	1	2	X1<0.023734	1	517	start
0.0248533471021801	-24	_Diff=-0.1878_	2 0.0248533471021801	1	2	X1<0.024853	1	518	start
0.030959413619712	-24	_Diff=-0.5561_	2 0.030959413619712	1	2	X1<0.030959	1	520	start
0.0395219983765855	-24	_Diff=-0.2544_	2 0.0395219983765855	1	2	X1<0.039522	1	522	start
0.0435703630791977	-24	_Diff=-0.0846_	2 0.0435703630791977	1	2	X1<0.043570	1	524	start
0.0550734286662191	-24	_Diff=-0.3232_	2 0.0550734286662191	1	2	X1<0.055073	1	529	start
0.0655585838248953	-24	_Diff=-0.6764_	2 0.0655585838248953	1	2	X1<0.065559	1	531	start
0.0704574675764889	-24	_Diff=-0.3943_	2 0.0704574675764889	1	2	X1<0.070457	1	532	start
0.0763374969828874	-24	_Diff=-0.7462_	2 0.0763374969828874	1	2	X1<0.076337	1	534	start
0.078479875694029	-24	_Diff=-0.4677_	2 0.078479875694029	1	2	X1<0.078480	1	536	start
0.0821269832085818	-24	_Diff=-0.8206_	2 0.0821269832085818	1	2	X1<0.082127	1	538	start
0.0860745509853587	-24	_Diff=-1.2466_	2 0.0860745509853587	1	2	X1<0.086075	1	540	start
0.0900922525906935	-24	_Diff=-1.7364_	2 0.0900922525906935	1	2	X1<0.090092	1	542	start
0.0970493158092722	-24	_Diff=-1.3215_	2 0.0970493158092722	1	2	X1<0.097049	1	544	start
0.103078606305644	-24	_Diff=-1.8041_	2 0.103078606305644	1	2	X1<0.103079	1	545	start
0.107819334021769	-24	_Diff=-1.4024_	2 0.107819334021769	1	2	X1<0.107819	1	547	start
0.11281948746182	-24	_Diff=-1.8807_	2 0.11281948746182	1	2	X1<0.112819	1	549	start
0.11519660113845	-24	_Diff=-2.4112_	2 0.11519660113845	1	2	X1<0.115197	1	550	start
0.116796790622175	-24	_Diff=-1.9651_	2 0.116796790622175	1	2	X1<0.116797	1	551	start
0.123480718466453	-24	_Diff=-2.4918_	2 0.123480718466453	1	2	X1<0.123481	1	553	start
0.128917979658581	-24	_Diff=-3.0658_	2 0.128917979658581	1	2	X1<0.128918	1	554	start
0.129889608710073	-24	_Diff=-3.6846_	2 0.129889608710073	1	2	X1<0.129890	1	555	start
0.131496121990494	-24	_Diff=-3.1527_	2 0.131496121990494	1	2	X1<0.131496	1	556	start
0.135558155016042	-24	_Diff=-3.7682_	2 0.135558155016042	1	2	X1<0.135558	1	558	start
0.143081043031998	-24	_Diff=-4.4262_	2 0.143081043031998	1	2	X1<0.143081	1	559	start
0.148332321085036	-24	_Diff=-5.1255_	2 0.148332321085036	1	2	X1<0.148332	1	561	start
0.149858307442628	-24	_Diff=-4.5207_	2 0.149858307442628	1	2	X1<0.149858	1	562	start
0.150485596386716	-24	_Diff=-5.2186_	2 0.150485596386716	1	2	X1<0.150486	1	564	start
0.156851156265475	-24	_Diff=-5.9569_	2 0.156851156265475	1	2	X1<0.156851	1	566	start
0.163921556901187	-24	_Diff=-5.3269_	2 0.163921556901187	1	2	X1<0.163922	1	569	start
0.164737868937664	-24	_Diff=-4.7486_	2 0.164737868937664	1	2	X1<0.164738	1	570	start
0.166442708112299	-24	_Diff=-5.4494_	2 0.166442708112299	1	2	X1<0.166443	1	571	start
0.170147194410674	-24	_Diff=-4.8807_	2 0.170147194410674	1	2	X1<0.170147	1	572	start
0.17518878984265	-24	_Diff=-4.3558_	2 0.17518878984265	1	2	X1<0.175189	1	574	start
0.178294185781851	-24	_Diff=-5.0244_	2 0.178294185781851	1	2	X1<0.178294	1	575	start
0.179636680521071	-24	_Diff=-4.5043_	2 0.179636680521071	1	2	X1<0.179637	1	576	start
0.181497157085687	-24	_Diff=-4.0225_	2 0.181497157085687	1	2	X1<0.181497	1	578	start
0.182773720822297	-24	_Diff=-4.6630_	2 0.182773720822297	1	2	X1<0.182774	1	579	start
0.18402334570419	-24	_Diff=-4.1826_	2 0.18402334570419	1	2	X1<0.184023	1	580	start
0.184777861577459	-24	_Diff=-3.7361_	2 0.184777861577459	1	2	X1<0.184778	1	581	start
0.185072884894907	-24	_Diff=-3.3215_	2 0.185072884894907	1	2	X1<0.185073	1	582	start
0.191020168247633	-24	_Diff=-3.9046_	2 0.191020168247633	1	2	X1<0.191020	1	584	start
0.198249337496236	-24	_Diff=-4.5321_	2 0.198249337496236	1	2	X1<0.198249	1	587	start
0.199849189142697	-24	_Diff=-5.2041_	2 0.199849189142697	1	2	X1<0.199849	1	588	start
0.20045562973246	-24	_Diff=-5.9210_	2 0.20045562973246	1	2	X1<0.200456	1	589	start
0.201244466705248	-24	_Diff=-5.4076_	2 0.201244466705248	1	2	X1<0.201244	1	590	start
0.203831824124791	-24	_Diff=-6.1387_	2 0.203831824124791	1	2	X1<0.203832	1	592	start
0.212392318877392	-24	_Diff=-6.9166_	2 0.212392318877392	1	2	X1<0.212392	1	595	start
0.222250327235088	-24	_Diff=-6.3708_	2 0.222250327235088	1	2	X1<0.222250	1	600	start
0.232360110268928	-24	_Diff=-5.8539_	2 0.232360110268928	1	2	X1<0.232360	1	603	start
0.23993882862851	-24	_Diff=-5.3645_	2 0.23993882862851	1	2	X1<0.239939	1	605	start
0.243136907112785	-24	_Diff=-6.0984_	2 0.243136907112785	1	2	X1<0.243137	1	607	start
0.251021129544824	-24	_Diff=-6.8821_	2 0.251021129544824	1	2	X1<0.251021	1	609	start
0.258525689016096	-24	_Diff=-6.3587_	2 0.258525689016096	1	2	X1<0.258526	1	614	start
0.267083358601667	-24	_Diff=-5.8608_	2 0.267083358601667	1	2	X1<0.267083	1	615	start
0.274633940192871	-24	_Diff=-6.6360_	2 0.274633940192871	1	2	X1<0.274634	1	617	start
0.275551112601534	-24	_Diff=-6.1331_	2 0.275551112601534	1	2	X1<0.275551	1	618	start
0.279929986572824	-24	_Diff=-5.6538_	2 0.279929986572824	1	2	X1<0.279930	1	619	start
0.28451476036571	-24	_Diff=-6.4233_	2 0.28451476036571	1	2	X1<0.284515	1	620	start
0.285152392461896	-24	_Diff=-7.2484_	2 0.285152392461896	1	2	X1<0.285152	1	621	start
0.286204032832757	-24	_Diff=-6.7333_	2 0.286204032832757	1	2	X1<0.286204	1	622	start
0.287516793585382	-24	_Diff=-6.2404_	2 0.287516793585382	1	2	X1<0.287517	1	624	start
0.289734941557981	-24	_Diff=-5.7691_	2 0.289734941557981	1	2	X1<0.289735	1	625	start
0.291737564140931	-24	_Diff=-6.5646_	2 0.291737564140931	1	2	X1<0.291738	1	626	start
0.294476487673819	-24	_Diff=-6.0850_	2 0.294476487673819	1	2	X1<0.294476	1	627	start
0.296949366573244	-24	_Diff=-5.6258_	2 0.296949366573244	1	2	X1<0.296949	1	628	start
0.298555508372374	-24	_Diff=-6.4240_	2 0.298555508372374	1	2	X1<0.298556	1	630	start
0.302601688425057	-24	_Diff=-7.2867_	2 0.302601688425057	1	2	X1<0.302602	1	631	start
0.307742096367292	-24	_Diff=-8.2179_	2 0.307742096367292	1	2	X1<0.307742	1	632	start
0.311019049375318	-24	_Diff=-7.6906_	2 0.311019049375318	1	2	X1<0.311019	1	634	start
0.313761122408323	-24	_Diff=-7.1825_	2 0.313761122408323	1	2	X1<0.313761	1	635	start
0.319793840171769	-24	_Diff=-8.1283_	2 0.319793840171769	1	2	X1<0.319794	1	636	start
0.329834020347334	-24	_Diff=-7.6093_	2 0.329834020347334	1	2	X1<0.329834	1	638	start
0.33800692204386	-24	_Diff=-8.6043_	2 0.33800692204386	1	2	X1<0.338007	1	639	start
0.343670244561508	-24	_Diff=-9.6849_	2 0.343670244561508	1	2	X1<0.343670	1	640	start
0.348180329776369	-24	_Diff=-9.1245_	2 0.348180329776369	1	2	X1<0.348180	1	641	start
0.34924258524552	-24	_Diff=-8.5817_	2 0.34924258524552	1	2	X1<0.349243	1	643	start
0.350019667414017	-24	_Diff=-9.6961_	2 0.350019667414017	1	2	X1<0.350020	1	644	start
0.353852582513355	-24	_Diff=-10.9147_	2 0.353852582513355	1	2	X1<0.353853	1	645	start
0.358912586583756	-24	_Diff=-12.2509_	2 0.358912586583756	1	2	X1<0.358913	1	647	start
0.367060573771596	-24	_Diff=-11.6335_	2 0.367060573771596	1	2	X1<0.367061	1	649	start
